"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
21.9700000000012,20.3220000000001,20.8050000000003,22.8160000000007,21.6419999999998,23.3469999999998,19.9530000000013,22.8220000000001,21.0820000000003,24.6759999999995,23.7070000000003,20.857,20.866,21.371000000001,23.4349999999995,23.3940000000002,20.9459999999999,22.1739999999991,26.6029999999992,20.976999999999,25.5529999999999,22.0740000000005,21.3979999999992,23.5799999999999,20.7900000000009,21.241,20.5500000000011,22.643,23.146999999999,24.003999999999
49.5750000000007,48.2729999999992,48.7119999999995,48.0679999999993,45.9359999999997,46.610999999999,48.2070000000003,45.9129999999986,47.1329999999998,47.237000000001,46.3279999999995,49.1399999999994,48.5640000000003,46.2700000000004,46.2540000000008,46.4380000000001,42.9920000000002,47.6329999999998,47.9299999999985,44.6959999999999,42.9700000000012,47.4839999999986,47.4310000000005,48.655999999999,47.2439999999988,49.5869999999995,48.2430000000004,47.134,48.1450000000004,47.978000000001
69.0479999999989,69.3810000000012,67.6239999999998,69.0879999999997,71.9759999999987,69.0949999999993,73.0729999999985,70.259,70.5630000000001,67.2530000000006,70.6309999999994,68.2569999999996,68.3549999999996,69.2580000000016,70.9879999999994,70.3420000000006,68.2780000000002,67.9050000000007,67.4549999999999,70.4060000000009,68.0249999999996,71.2350000000006,72.3670000000002,72.7660000000014,71.4560000000001,69.0660000000007,68.7869999999984,66.2930000000015,71.0540000000001,67.9339999999993
96.3909999999996,90.2489999999998,92.8610000000008,90.7889999999989,92.4470000000001,95.7819999999992,94.0519999999997,96.2270000000008,95.1260000000002,91.759,92.6180000000004,93.5860000000011,91.2620000000006,96.6679999999997,91.8649999999998,94.7100000000009,94.8209999999999,95.1959999999999,95.3210000000017,91.8340000000007,94.4800000000014,93.7389999999996,92.0669999999991,93.2450000000008,92.9400000000005,92.0760000000009,90.2009999999991,97.1810000000005,94.601999999999,99.6440000000002
136.878000000001,129.59,124.858,126.217000000001,127.829000000002,127.191999999999,121.891,126.521999999997,123.166000000001,129.525999999998,128.205000000002,126.362000000001,126.962,125.689000000002,123.326000000001,123.205999999998,121.708999999999,128.198,122.387999999999,131.028999999999,126.743999999999,128.771000000001,126.850000000002,126.306,128.177,124.321,130.756000000001,131.32,131.989999999998,131.301000000003
176.192999999999,169.349000000002,170.277000000002,166.489000000001,167.345999999998,173.259000000002,169.187999999998,170.247000000003,169.592000000001,167.012999999999,166.831999999999,166.986000000001,165.328000000001,162.985000000001,159.092000000001,162.099999999999,162.394,162.803,162.067999999999,161.885999999999,159.731,161.184000000001,153.777000000002,158.142,156.367999999999,154.659,150.885999999999,156.915999999997,147.951000000001,150.776999999998
193.183000000001,192.860999999997,193.050999999999,196.600999999999,196.620999999999,201.388000000003,198.094000000001,203.460999999999,207.778000000002,200.725999999999,200.765000000003,204.714,200.709999999999,205.707999999999,205.787,202.200000000001,204.233,203.150999999998,202.717000000001,200.831000000002,207.012999999999,203.897000000001,199.451000000001,203.512999999999,205.09,210.078000000001,202.266,210.331000000002,204.664999999997,198.655999999999
268.635000000002,262.233,255.148999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.019,322.110999999997,312.349999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.146999999997,358.099000000002,350.787000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
